date,year,scl_gate_pass,l2a_representative_status,l2a_product_id,l1c_pairing_status,source_l1c_product_id,atmospheric_correction_method,reflectance_quantity,acolite_product_directory_count,acolite_phase6a_alignment_status
2022-06-30,2022,True,frozen_representative,S2A_MSIL2A_20220630T102041_N0510_R065_T34VCM_20240703T001206,exact_unique,S2A_MSIL1C_20220630T102041_N0510_R065_T34VCM_20240702T183513,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2022-07-02,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-07-05,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-07-07,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-07-10,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-07-12,2022,True,frozen_representative,S2B_MSIL2A_20220712T100559_N0510_R022_T34VCM_20240718T063657,exact_unique,S2B_MSIL1C_20220712T100559_N0510_R022_T34VCM_20240718T033027,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2022-07-15,2022,True,frozen_representative,S2B_MSIL2A_20220715T101559_N0510_R065_T34VCM_20240724T023217,exact_unique,S2B_MSIL1C_20220715T101559_N0510_R065_T34VCM_20240723T203442,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2022-07-17,2022,True,frozen_representative,S2A_MSIL2A_20220717T100611_N0510_R022_T34VCM_20240717T130024,exact_unique,S2A_MSIL1C_20220717T100611_N0510_R022_T34VCM_20240717T071431,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2022-07-20,2022,True,frozen_representative,S2A_MSIL2A_20220720T101611_N0510_R065_T34VCM_20240715T001059,exact_unique,S2A_MSIL1C_20220720T101611_N0510_R065_T34VCM_20240714T184614,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2022-07-22,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-07-25,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-07-27,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-07-30,2022,True,frozen_representative,S2A_MSIL2A_20220730T101611_N0510_R065_T34VCM_20240716T215056,exact_unique,S2A_MSIL1C_20220730T101611_N0510_R065_T34VCM_20240716T185606,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2022-08-01,2022,True,frozen_representative,S2B_MSIL2A_20220801T100559_N0510_R022_T34VCM_20240717T025845,exact_unique,S2B_MSIL1C_20220801T100559_N0510_R022_T34VCM_20240716T234117,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2022-08-04,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-08-06,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-08-09,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-08-11,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-08-14,2022,True,frozen_representative,S2B_MSIL2A_20220814T101559_N0510_R065_T34VCM_20240707T220121,exact_unique,S2B_MSIL1C_20220814T101559_N0510_R065_T34VCM_20240707T151342,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2022-08-16,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-08-19,2022,True,frozen_representative,S2A_MSIL2A_20220819T101611_N0510_R065_T34VCM_20240703T214954,exact_unique,S2A_MSIL1C_20220819T101611_N0510_R065_T34VCM_20240703T180641,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2022-08-21,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-08-24,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-08-26,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-08-29,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-08-31,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-09-03,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-09-05,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-09-08,2022,True,frozen_representative,S2A_MSIL2A_20220908T102031_N0510_R065_T34VCM_20240728T081914,exact_unique,S2A_MSIL1C_20220908T102031_N0510_R065_T34VCM_20240728T025426,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2022-09-10,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-09-13,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-09-15,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-09-18,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-09-20,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-09-23,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-09-25,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-09-28,2022,True,frozen_representative,S2A_MSIL2A_20220928T101811_N0510_R065_T34VCM_20240726T010605,exact_unique,S2A_MSIL1C_20220928T101811_N0510_R065_T34VCM_20240725T175943,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2022-09-30,2022,True,frozen_representative,S2B_MSIL2A_20220930T100729_N0510_R022_T34VCM_20240726T123713,exact_unique,S2B_MSIL1C_20220930T100729_N0510_R022_T34VCM_20240726T061019,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2022-10-03,2022,True,frozen_representative,S2B_MSIL2A_20221003T101749_N0510_R065_T34VCM_20240723T043933,exact_unique,S2B_MSIL1C_20221003T101749_N0510_R065_T34VCM_20240722T213751,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2022-10-05,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-10-08,2022,True,frozen_representative,S2A_MSIL2A_20221008T101931_N0510_R065_T34VCM_20240727T051721,exact_unique,S2A_MSIL1C_20221008T101931_N0510_R065_T34VCM_20240727T030031,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2022-10-10,2022,True,frozen_representative,S2B_MSIL2A_20221010T100839_N0510_R022_T34VCM_20240801T023928,exact_unique,S2B_MSIL1C_20221010T100839_N0510_R022_T34VCM_20240731T204200,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2022-10-13,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-10-15,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-10-18,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-10-20,2022,True,frozen_representative,S2B_MSIL2A_20221020T100939_N0510_R022_T34VCM_20240721T213259,exact_unique,S2B_MSIL1C_20221020T100939_N0510_R022_T34VCM_20240721T175435,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2022-10-23,2022,True,frozen_representative,S2B_MSIL2A_20221023T102029_N0510_R065_T34VCM_20240725T235429,exact_unique,S2B_MSIL1C_20221023T102029_N0510_R065_T34VCM_20240725T210836,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2022-10-25,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-10-28,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-10-30,2022,True,frozen_representative,S2B_MSIL2A_20221030T101039_N0510_R022_T34VCM_20240726T084236,exact_unique,S2B_MSIL1C_20221030T101039_N0510_R022_T34VCM_20240726T053613,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2022-11-02,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-11-04,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-11-09,2022,True,frozen_representative,S2B_MSIL2A_20221109T101139_N0510_R022_T34VCM_20240802T140016,exact_unique,S2B_MSIL1C_20221109T101139_N0510_R022_T34VCM_20240802T104646,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2022-11-12,2022,True,frozen_representative,S2B_MSIL2A_20221112T102159_N0510_R065_T34VCM_20240801T093911,exact_unique,S2B_MSIL1C_20221112T102159_N0510_R065_T34VCM_20240801T081713,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2022-11-14,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-11-17,2022,True,frozen_representative,S2A_MSIL2A_20221117T102311_N0510_R065_T34VCM_20240803T060904,exact_unique,S2A_MSIL1C_20221117T102311_N0510_R065_T34VCM_20240802T235859,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2022-11-19,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-11-22,2022,True,frozen_representative,S2B_MSIL2A_20221122T102239_N0510_R065_T34VCM_20240802T005949,exact_unique,S2B_MSIL1C_20221122T102239_N0510_R065_T34VCM_20240801T212349,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2022-11-24,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-11-27,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-11-29,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-12-02,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-12-09,2022,True,frozen_representative,S2B_MSIL2A_20221209T101319_N0510_R022_T34VCM_20240804T173308,exact_unique,S2B_MSIL1C_20221209T101319_N0510_R022_T34VCM_20240804T135647,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2022-12-19,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-12-22,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-12-29,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-01-01,2023,True,frozen_representative,S2B_MSIL2A_20230101T102339_N0510_R065_T34VCM_20240806T223544,exact_unique,S2B_MSIL1C_20230101T102339_N0510_R065_T34VCM_20240806T191302,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2023-01-08,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-01-11,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-01-13,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-01-16,2023,True,frozen_representative,S2A_MSIL2A_20230116T102351_N0510_R065_T34VCM_20240811T041047,exact_unique,S2A_MSIL1C_20230116T102351_N0510_R065_T34VCM_20240811T010933,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2023-01-18,2023,True,frozen_representative,S2B_MSIL2A_20230118T101239_N0510_R022_T34VCM_20240809T052213,exact_unique,S2B_MSIL1C_20230118T101239_N0510_R022_T34VCM_20240809T014406,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2023-01-21,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-01-23,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-01-26,2023,True,frozen_representative,S2A_MSIL2A_20230126T102311_N0510_R065_T34VCM_20240810T093409,exact_unique,S2A_MSIL1C_20230126T102311_N0510_R065_T34VCM_20240810T061841,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2023-01-28,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-01-31,2023,True,frozen_representative,S2B_MSIL2A_20230131T102149_N0510_R065_T34VCM_20240807T024425,exact_unique,S2B_MSIL1C_20230131T102149_N0510_R065_T34VCM_20240807T012631,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2023-02-02,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-02-05,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-02-07,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-02-10,2023,True,frozen_representative,S2B_MSIL2A_20230210T102049_N0510_R065_T34VCM_20240813T082206,exact_unique,S2B_MSIL1C_20230210T102049_N0510_R065_T34VCM_20240813T055248,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2023-02-12,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-02-15,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-02-17,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-02-20,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-02-22,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-02-25,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-02-27,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-03-02,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-03-07,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-03-09,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-03-12,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-03-14,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-03-17,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-03-19,2023,True,frozen_representative,S2B_MSIL2A_20230319T100649_N0510_R022_T34VCM_20240825T042343,exact_unique,S2B_MSIL1C_20230319T100649_N0510_R022_T34VCM_20240824T223547,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2023-03-22,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-03-24,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-03-27,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-03-29,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-04-01,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-04-03,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-04-06,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-04-08,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-04-11,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-04-13,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-04-16,2023,True,frozen_representative,S2A_MSIL2A_20230416T101601_N0510_R065_T34VCM_20240904T172156,exact_unique,S2A_MSIL1C_20230416T101601_N0510_R065_T34VCM_20240904T121040,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2023-04-18,2023,True,frozen_representative,S2B_MSIL2A_20230418T100559_N0510_R022_T34VCM_20240905T154426,exact_unique,S2B_MSIL1C_20230418T100559_N0510_R022_T34VCM_20240905T125629,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2023-04-21,2023,True,frozen_representative,S2B_MSIL2A_20230421T101559_N0510_R065_T34VCM_20240904T044255,exact_unique,S2B_MSIL1C_20230421T101559_N0510_R065_T34VCM_20240903T230709,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2023-04-23,2023,True,frozen_representative,S2A_MSIL2A_20230423T100551_N0510_R022_T34VCM_20240830T184906,exact_unique,S2A_MSIL1C_20230423T100551_N0510_R022_T34VCM_20240830T153717,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2023-04-26,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-04-28,2023,True,frozen_representative,S2B_MSIL2A_20230428T100559_N0510_R022_T34VCM_20240831T160126,exact_unique,S2B_MSIL1C_20230428T100559_N0510_R022_T34VCM_20240831T124210,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2023-05-01,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-05-03,2023,True,frozen_representative,S2A_MSIL2A_20230503T101021_N0510_R022_T34VCM_20240905T074321,exact_unique,S2A_MSIL1C_20230503T101021_N0510_R022_T34VCM_20240905T061433,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2023-05-06,2023,True,frozen_representative,S2A_MSIL2A_20230506T101601_N0510_R065_T34VCM_20240902T035258,exact_unique,S2A_MSIL1C_20230506T101601_N0510_R065_T34VCM_20240901T220541,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2023-05-08,2023,True,frozen_representative,S2B_MSIL2A_20230508T100559_N0510_R022_T34VCM_20240908T113907,exact_unique,S2B_MSIL1C_20230508T100559_N0510_R022_T34VCM_20240908T064907,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2023-05-11,2023,True,frozen_representative,S2B_MSIL2A_20230511T101559_N0510_R065_T34VCM_20240906T070917,exact_unique,S2B_MSIL1C_20230511T101559_N0510_R065_T34VCM_20240906T011141,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2023-05-13,2023,True,frozen_representative,S2A_MSIL2A_20230513T100551_N0510_R022_T34VCM_20240901T042132,exact_unique,S2A_MSIL1C_20230513T100551_N0510_R022_T34VCM_20240831T233721,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2023-05-16,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-05-18,2023,True,frozen_representative,S2B_MSIL2A_20230518T100559_N0510_R022_T34VCM_20240905T193942,exact_unique,S2B_MSIL1C_20230518T100559_N0510_R022_T34VCM_20240905T152733,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2023-05-21,2023,True,frozen_representative,S2B_MSIL2A_20230521T101609_N0510_R065_T34VCM_20240904T180729,exact_unique,S2B_MSIL1C_20230521T101609_N0510_R065_T34VCM_20240904T120907,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2023-05-23,2023,True,frozen_representative,S2A_MSIL2A_20230523T100601_N0510_R022_T34VCM_20240903T225103,exact_unique,S2A_MSIL1C_20230523T100601_N0510_R022_T34VCM_20240903T172605,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2023-05-26,2023,True,frozen_representative,S2A_MSIL2A_20230526T101601_N0510_R065_T34VCM_20240907T023333,exact_unique,S2A_MSIL1C_20230526T101601_N0510_R065_T34VCM_20240906T205837,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2023-05-28,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-05-31,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-06-02,2023,True,frozen_representative,S2A_MSIL2A_20230602T100601_N0510_R022_T34VCM_20240926T092342,exact_unique,S2A_MSIL1C_20230602T100601_N0510_R022_T34VCM_20240926T040315,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2023-06-05,2023,True,frozen_representative,S2A_MSIL2A_20230605T101601_N0510_R065_T34VCM_20240926T220931,exact_unique,S2A_MSIL1C_20230605T101601_N0510_R065_T34VCM_20240926T163924,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2023-06-07,2023,True,frozen_representative,S2B_MSIL2A_20230607T100559_N0510_R022_T34VCM_20240927T025730,exact_unique,S2B_MSIL1C_20230607T100559_N0510_R022_T34VCM_20240927T001840,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2023-06-10,2023,True,frozen_representative,S2B_MSIL2A_20230610T101609_N0510_R065_T34VCM_20240909T065358,exact_unique,S2B_MSIL1C_20230610T101609_N0510_R065_T34VCM_20240909T001808,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2023-06-12,2023,True,frozen_representative,S2A_MSIL2A_20230612T100601_N0510_R022_T34VCM_20240911T004021,exact_unique,S2A_MSIL1C_20230612T100601_N0510_R022_T34VCM_20240910T190002,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2023-06-15,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-06-17,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-06-20,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-06-22,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-06-25,2023,True,frozen_representative,S2A_MSIL2A_20230625T101601_N0510_R065_T34VCM_20240910T111718,exact_unique,S2A_MSIL1C_20230625T101601_N0510_R065_T34VCM_20240910T071009,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2023-06-27,2023,True,frozen_representative,S2B_MSIL2A_20230627T100559_N0510_R022_T34VCM_20240916T115432,exact_unique,S2B_MSIL1C_20230627T100559_N0510_R022_T34VCM_20240916T091758,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2023-06-30,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-07-02,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-07-05,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-07-07,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-07-10,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-07-12,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-07-15,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-07-17,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2023-07-20,2023,True,frozen_representative,S2B_MSIL2A_20230720T101609_N0510_R065_T34VCM_20240913T185526,exact_unique,S2B_MSIL1C_20230720T101609_N0510_R065_T34VCM_20240913T121651,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2023-07-22,2023,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
